rho,	rhou,	rhov,	rhoet
0.0392537,	0.0134944,	0.0138794,	0.0336149
0.039201,	0.013519,	0.0138497,	0.0335806
0.0391491,	0.0135391,	0.0138224,	0.0335475
0.0391023,	0.0135467,	0.0137951,	0.0335193
0.0390546,	0.0135486,	0.0137653,	0.0334884
0.039005,	0.0135509,	0.0137346,	0.0334548
0.0389597,	0.0135535,	0.0137074,	0.0334247
0.0389187,	0.0135566,	0.0136826,	0.0333983
0.0388715,	0.0135591,	0.0136575,	0.0333651
0.0388298,	0.0135583,	0.0136351,	0.0333349
0.0388008,	0.0135529,	0.0136131,	0.0333143
0.0387802,	0.0135433,	0.0135889,	0.0333002
0.0387736,	0.0135307,	0.0135677,	0.0332966
0.0387762,	0.0135156,	0.013547,	0.0332994
0.0387786,	0.0134985,	0.0135247,	0.0333002
0.0387785,	0.0134777,	0.0135023,	0.0332986
0.0387735,	0.0134552,	0.0134803,	0.0332915
0.0387667,	0.0134309,	0.0134609,	0.0332821
0.038767,	0.0134049,	0.0134452,	0.0332774
0.0387638,	0.0133785,	0.0134269,	0.0332692
0.0387555,	0.0133528,	0.0134077,	0.0332569
0.0387414,	0.0133279,	0.0133886,	0.0332392
0.0387256,	0.0132886,	0.0133707,	0.0332205
0.0387087,	0.0132506,	0.0133505,	0.0331997
0.0386891,	0.0132139,	0.0133289,	0.0331776
0.0386656,	0.0131815,	0.0133072,	0.0331533
0.0386415,	0.0131467,	0.0132871,	0.0331284
0.0386248,	0.0131122,	0.0132701,	0.0331092
0.0386063,	0.013084,	0.0132509,	0.0330869
0.0385856,	0.0130634,	0.0132415,	0.0330624
0.0385723,	0.0130468,	0.0132254,	0.0330453
0.0385463,	0.0130372,	0.0132045,	0.033014
0.0385103,	0.0130336,	0.0131818,	0.0329735
0.0384758,	0.0130341,	0.0131591,	0.0329353
0.0384416,	0.0130379,	0.013137,	0.0328984
0.0384068,	0.0130414,	0.0131158,	0.032863
0.0383702,	0.0130437,	0.0130955,	0.0328273
0.0383314,	0.0130481,	0.0130759,	0.0327899
