rho,	rhou,	rhov,	rhoet
0.0013495,	0.000722947,	0.0002537,	0.000837479
0.00126795,	0.000679306,	0.000237881,	0.00078689
0.00119043,	0.000637818,	0.000222888,	0.000738799
0.00111681,	0.000598409,	0.00020869,	0.000693122
0.00104694,	0.000561011,	0.000195256,	0.000649776
0.000980692,	0.00052555,	0.000182555,	0.00060868
0.000917941,	0.000491958,	0.000170557,	0.00056975
0.000858552,	0.000460163,	0.000159232,	0.000532905
0.000802395,	0.000430095,	0.000148551,	0.000498064
0.000749341,	0.000401687,	0.000138486,	0.000465147
0.000699262,	0.000374871,	0.000129009,	0.000434076
0.000652034,	0.000349578,	0.000120094,	0.000404773
0.000607534,	0.000325745,	0.000111713,	0.000377161
0.00056564,	0.000303306,	0.000103842,	0.000351166
0.000526236,	0.000282198,	9.64544e-05,	0.000326715
0.000489205,	0.00026236,	8.95275e-05,	0.000303736
0.000454435,	0.000243732,	8.30376e-05,	0.000282159
0.000421817,	0.000226255,	7.69621e-05,	0.000261916
0.000391244,	0.000209872,	7.12792e-05,	0.000242942
0.000362612,	0.000194528,	6.59679e-05,	0.000225172
0.000335822,	0.00018017,	6.1008e-05,	0.000208545
0.000310777,	0.000166746,	5.638e-05,	0.000192999
0.000287384,	0.000154206,	5.20653e-05,	0.000178479
0.000265551,	0.000142502,	4.80458e-05,	0.000164926
0.000245194,	0.000131588,	4.43046e-05,	0.000152289
0.000226227,	0.000121418,	4.0825e-05,	0.000140515
0.000208572,	0.000111951,	3.75916e-05,	0.000129554
0.000192151,	0.000103144,	3.45892e-05,	0.000119359
0.000176891,	9.496e-05,	3.18037e-05,	0.000109884
0.000162722,	8.73601e-05,	2.92214e-05,	0.000101086
0.000149577,	8.03089e-05,	2.68295e-05,	9.29242e-05
0.000137392,	7.37721e-05,	2.46157e-05,	8.53578e-05
0.000126107,	6.77174e-05,	2.25684e-05,	7.83497e-05
0.000115663,	6.21138e-05,	2.06765e-05,	7.18641e-05
0.000106007,	5.69321e-05,	1.89297e-05,	6.58669e-05
9.70852e-05,	5.21443e-05,	1.73181e-05,	6.0326e-05
8.88496e-05,	4.77243e-05,	1.58325e-05,	5.52108e-05
8.12534e-05,	4.36471e-05,	1.4464e-05,	5.04925e-05
7.42526e-05,	3.98892e-05,	1.32045e-05,	4.61438e-05
6.78058e-05,	3.64284e-05,	1.20461e-05,	4.21391e-05
6.1874e-05,	3.32438e-05,	1.09816e-05,	3.84542e-05
5.64204e-05,	3.03157e-05,	1.00041e-05,	3.50662e-05
5.14105e-05,	2.76256e-05,	9.10722e-06,	3.19537e-05
4.6812e-05,	2.51562e-05,	8.28495e-06,	2.90966e-05
4.25943e-05,	2.28911e-05,	7.53165e-06,	2.6476e-05
3.8729e-05,	2.08151e-05,	6.84207e-06,	2.40743e-05
3.51894e-05,	1.89139e-05,	6.21132e-06,	2.18749e-05
3.19507e-05,	1.71742e-05,	5.6348e-06,	1.98623e-05
2.89896e-05,	1.55835e-05,	5.10826e-06,	1.80222e-05
2.62844e-05,	1.41302e-05,	4.62773e-06,	1.6341e-05
2.3815e-05,	1.28034e-05,	4.18952e-06,	1.48063e-05
2.15624e-05,	1.15931e-05,	3.7902e-06,	1.34063e-05
